,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
0,0,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,0.5548339013959963,0.4451660986040165,0.0,complete,False,True,0.5,364.0,66066.0,33033.0,33033.0,pyr,1000.0,,1018.5705869197845,28589684.0,5385750.0,23203934.0,130250193.0,1019.2112531661987,2024-11-29 11:00:46.098403
1,1,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,0.0,0.0,0.0,True,True,True,0,0,0,,,,,,,,,,,,,,,,,,,,,
3,3,0.4994678570900621,0.5005321429099382,-0.001064285819876116,0.9978736913603816,1.0021308394619761,7967543.907586981,3979532.081793449,3988011.825793534,False,False,False,541208,270316,270892,,,,,,,,,,,,,,,,,,,,,
4,4,0.49915368778277297,0.5008463122172262,-0.0016926244344532564,0.9966204714037724,1.0033909885389645,2156590587.784369,1076470144.9301858,1080120442.8541815,False,False,False,715457,357123,358334,,,,,,,,,,,,,,,,,,,,,
5,5,0.5002487640947463,0.49975123590524967,0.0004975281894966142,1.0009955516940252,0.9990054384434174,621012740189.7646,310660855767.02155,310351884422.7406,False,False,False,884372,442406,441966,,,,,,,,,,,,,,,,,,,,,
6,6,0.500700038010247,0.49929996198975074,0.0014000760204962047,1.0028040779633085,0.997203762903514,185860358451650.06,93060288541339.31,92800069910310.33,False,False,False,1047086,524276,522810,,,,,,,,,,,,,,,,,,,,,
7,7,0.5002400743606414,0.4997599256393603,0.00048014872128119987,1.0009607587496474,0.9990401634217433,5.70443004232498e+16,2.8535845085577252e+16,2.850845533767265e+16,False,False,False,1201711,601144,600567,,,,,,,,,,,,,,,,,,,,,
8,8,0.4990768101394153,0.5009231898605837,-0.001846379721168413,0.996314046227961,1.0036995902908263,1.7804717323356357e+19,8.885921527174679e+18,8.91879579618166e+18,False,False,False,1345877,671696,674181,,,,,,,,,,,,,,,,,,,,,
9,9,0.5008834834838933,0.49911651651611605,0.0017669669677773375,1.0035401893331661,0.9964722993948868,5.635096299452923e+21,2.8225266642371766e+21,2.812569635215799e+21,False,False,False,1481069,741843,739226,,,,,,,,,,,,,,,,,,,,,
10,10,0.4996756398004859,0.5003243601995153,-0.0006487203990294152,0.9987034003325947,1.0012982830207382,1.7984080489120113e+24,8.986206924624528e+23,8.997873564495607e+23,False,False,False,1603156,801058,802098,,,,,,,,,,,,,,,,,,,,,
11,11,0.49973842371857147,0.5002615762814216,-0.000523152562850176,0.9989542419652956,1.00104685278942,5.786188156534241e+26,2.8915805486854884e+26,2.8946076078487126e+26,False,False,False,1714605,856854,857751,,,,,,,,,,,,,,,,,,,,,
12,12,0.5002798608801803,0.49972013911982094,0.0005597217603593355,1.001120070448522,0.9988811827056668,1.871744557182616e+29,9.363961066705538e+28,9.353484505120645e+28,False,False,False,1813401,907208,906193,,,,,,,,,,,,,,,,,,,,,
13,13,0.4995113212336416,0.5004886787663578,-0.0009773575327162009,0.9980471935246862,1.0019566273899507,6.079311634195046e+31,3.0366849865878164e+31,3.042626647607226e+31,False,False,False,1898998,948571,950427,,,,,,,,,,,,,,,,,,,,,
14,14,0.5000555377755725,0.4999444622244231,0.00011107555114934452,1.000222175780596,0.9997778735705168,1.9810140423682567e+34,9.906170422974193e+33,9.903970000708287e+33,False,False,False,1971631,985925,985706,,,,,,,,,,,,,,,,,,,,,
15,15,0.499948267554296,0.5000517324457031,-0.00010346489140708962,0.9997930916249383,1.0002069511949971,6.466408571284812e+36,3.232869762512092e+36,3.233538808772714e+36,False,False,False,2029674,1014732,1014942,,,,,,,,,,,,,,,,,,,,,
16,16,0.5008146616924233,0.49918533830757333,0.001629323384849898,1.0032639648239148,0.9967466539830446,2.113789277039234e+39,1.0586166616694758e+39,1.0551726153697508e+39,False,False,False,2073867,1038623,1035244,,,,,,,,,,,,,,,,,,,,,
17,17,0.4998119434880725,0.5001880565119211,-0.00037611302384866677,0.9992480567679455,1.0007525090761615,6.92039852657347e+41,3.4588978372786794e+41,3.4615006892947468e+41,False,False,False,2105750,1052479,1053271,,,,,,,,,,,,,,,,,,,,,
18,18,0.49990470574782214,0.5000952942521854,-0.00019058850436317872,0.9996188956253864,1.0003812496705309,2.2674453740661947e+44,1.1335066125218216e+44,1.1339387615443901e+44,False,False,False,2124997,1062296,1062701,,,,,,,,,,,,,,,,,,,,,
19,19,0.49989564783465085,0.5001043521653444,-0.0002087043306936413,0.9995826784354306,1.0004174957945677,7.432694005780068e+46,3.715571385176153e+46,3.71712262060388e+46,False,False,False,2132203,1065879,1066324,,,,,,,,,,,,,,,,,,,,,
20,20,0.500393640647214,0.4996063593527896,0.0007872812944244454,1.0015758031892235,0.9984266760596594,2.4364145057825966e+49,1.2191663246742362e+49,1.2172481811083692e+49,False,False,False,2127575,1064625,1062950,,,,,,,,,,,,,,,,,,,,,
21,21,0.4998443265300743,0.5001556734699264,-0.00031134693985207724,0.9993774999337866,1.000622887813919,7.990434128252194e+51,3.99397316551914e+51,3.9964609627330607e+51,False,False,False,2113398,1056370,1057028,,,,,,,,,,,,,,,,,,,,,
22,22,0.5002676645443158,0.499732335455673,0.0005353290886428051,1.0010712316387425,0.9989299146705186,2.6211564210859472e+54,1.3112798011820042e+54,1.309876619903914e+54,False,False,False,2090303,1045711,1044592,,,,,,,,,,,,,,,,,,,,,
23,23,0.4998771859084349,0.500122814091573,-0.0002456281831381076,0.9995088642705007,1.0004913770623314,8.585942002330034e+56,4.29191652649777e+56,4.294025475832332e+56,False,False,False,2055953,1027724,1028229,,,,,,,,,,,,,,,,,,,,,
24,24,0.500872499790091,0.4991275002098965,0.0017449995801945024,1.0034960998531652,0.9965160802780632,2.8105554853678163e+59,1.4077299517549306e+59,1.4028255336128504e+59,False,False,False,2013181,1008347,1004834,,,,,,,,,,,,,,,,,,,,,
25,25,0.49994466897000783,0.5000553310300071,-0.00011066205999921305,0.9997787003694746,1.000221348614892,9.183625676892151e+61,4.5913046989783106e+61,4.592320977913977e+61,False,False,False,1960925,980354,980571,,,,,,,,,,,,,,,,,,,,,
26,26,0.5000623181401566,0.4999376818598541,0.00012463628030241368,1.0002493036328823,0.9997507585039281,2.9970346361263177e+64,1.498704087687667e+64,1.4983305484386826e+64,False,False,False,1901533,950885,950648,,,,,,,,,,,,,,,,,,,,,
27,27,0.4998809895352372,0.5001190104647559,-0.00023802092951877199,0.999524071421925,1.0004761551939394,9.767304712370546e+66,4.882489944711974e+66,4.884814767658506e+66,False,False,False,1835973,917768,918205,,,,,,,,,,,,,,,,,,,,,
28,28,0.5002576718246375,0.4997423281753772,0.0005153436492603314,1.0010312187305443,0.998969843586045,3.1795507380621766e+69,1.5905946496712925e+69,1.5889560883909311e+69,False,False,False,1765812,883361,882451,,,,,,,,,,,,,,,,,,,,,
29,29,0.49999261447126164,0.5000073855287295,-1.477105746785071e-05,0.9999704583214262,1.0000295425513104,1.0341205467632187e+72,5.170526358545923e+71,5.170679109086172e+71,False,False,False,1692499,846237,846262,,,,,,,,,,,,,,,,,,,,,
30,30,0.500454773447199,0.49954522655280537,0.0009095468943936456,1.0018207498461553,0.9981825592587946,3.3519893871016107e+74,1.6775190893193521e+74,1.6744702977822734e+74,False,False,False,1612891,807179,805712,,,,,,,,,,,,,,,,,,,,,
31,31,0.49994965036428196,0.5000503496357187,-0.00010069927143670893,0.999798621735771,1.0002014188256023,1.0834590816263141e+77,5.416749890430818e+76,5.41784092583233e+76,False,False,False,1529306,764576,764730,,,,,,,,,,,,,,,,,,,,,
32,32,0.49993867262616054,0.5000613273738369,-0.00012265474767636554,0.9997547205893315,1.000245339587418,3.4924632065394204e+79,1.7460174196730222e+79,1.7464457868663893e+79,False,False,False,1443075,721449,721626,,,,,,,,,,,,,,,,,,,,,
33,33,0.5009054386015046,0.4990945613984915,0.001810877203013132,1.0036283248567945,0.9963847922911977,1.123912630955956e+82,5.6297394935876415e+81,5.609386815971875e+81,False,False,False,1356801,679629,677172,,,,,,,,,,,,,,,,,,,,,
34,34,0.5004328165527132,0.4995671834472745,0.0008656331054386658,1.0017327661506212,0.9982702311343176,3.6062153814213563e+84,1.8046685204204063e+84,1.8015468610009058e+84,False,False,False,1269591,635345,634246,,,,,,,,,,,,,,,,,,,,,
35,35,0.4998889342161053,0.5001110657838721,-0.0002221315677668123,0.999555835527417,1.0004443618423264,1.155197983337488e+87,5.774706886991711e+86,5.777272946382909e+86,False,False,False,1183983,591860,592123,,,,,,,,,,,,,,,,,,,,,
36,36,0.4992888503549867,0.5007111496449913,-0.0014222992900046027,0.9971594415442655,1.002848650213185,3.693743847488225e+89,1.8442451191182011e+89,1.8494987283699425e+89,False,False,False,1100331,549383,550948,,,,,,,,,,,,,,,,,,,,,
37,37,0.500195988859586,0.49980401114041006,0.00039197771917597323,1.000784262851916,0.9992163517343079,1.1774917620457009e+92,5.889766562904657e+91,5.8851510575523056e+91,False,False,False,1017915,509157,508758,,,,,,,,,,,,,,,,,,,,,
38,38,0.5009492841481369,0.49905071585187943,0.0018985682962574706,1.0038043594287138,0.99621005886956,3.746842839311972e+94,1.8769782381689052e+94,1.869864601143128e+94,False,False,False,938602,470192,468410,,,,,,,,,,,,,,,,,,,,,
