,l,pos_degree_of_bal,neg_degree_of_bal,rel_signed_clust_coeff,pos_to_neg_ratio,neg_to_pos_ratio,total_est,pos_est,neg_est,total_zeros,pos_zeros,neg_zeros,total_occurred,pos_occurred,neg_occurred,pos_degree_of_bal_graph,neg_degree_of_bal_graph,run,kind,directed,neg_edge_dist_exact,neg_edge_prob,n_nodes,n_edges,n_pos_edges,n_neg_edges,alg,n_samples,pyr_spec_edge_prob,alg_run_time,alg_peak_mem,alg_only_mem,init_mem,seed,script_run_time,exp_date
45,45,0.5006705783738629,0.4993294216261401,0.001341156747722819,1.00268591572945,0.9973212790891792,1.7741514837974648e+112,8.882654495157238e+111,8.858860342817463e+111,False,False,False,512990,256839,256151,,,,,,,,,,,,,,,,,,,,,
46,46,0.5003910083249012,0.499608991675086,0.000782016649815269,1.001565257356945,0.9984371888447134,5.607230770390962e+114,2.805807859106346e+114,2.801422911284544e+114,False,False,False,461627,230994,230633,,,,,,,,,,,,,,,,,,,,,
47,47,0.4987758025026238,0.5012241974974014,-0.0024483949947776496,0.9951151700037579,1.0049088086921873,1.7649900816441576e+117,8.803343443812363e+116,8.84655737262966e+116,False,False,False,413332,206160,207172,,,,,,,,,,,,,,,,,,,,,
48,48,0.4996041107405352,0.5003958892594772,-0.0007917785189419811,0.9984176957965948,1.0015848118578696,5.541172643195221e+119,2.7683926308633294e+119,2.7727800123319603e+119,False,False,False,368790,184249,184541,,,,,,,,,,,,,,,,,,,,,
49,49,0.498622050852737,0.5013779491472395,-0.00275589829450251,0.9945033516149048,1.0055270285174702,1.7318978598146205e+122,8.63562462728232e+121,8.683353970863477e+121,False,False,False,327298,163198,164100,,,,,,,,,,,,,,,,,,,,,
50,50,0.4997999420521859,0.5002000579478212,-0.0004001158956352483,0.9992000882661294,1.000800552104893,5.407161282439052e+124,2.7024988956298612e+124,2.7046623868092286e+124,False,False,False,289916,144900,145016,,,,,,,,,,,,,,,,,,,,,
51,51,0.4994376625506859,0.5005623374493418,-0.0011246748986559088,0.9977531771479516,1.002251882432959,1.684722382791989e+127,8.414138089084529e+126,8.433085738835828e+126,False,False,False,256074,127893,128181,,,,,,,,,,,,,,,,,,,,,
52,52,0.5017243519273672,0.49827564807263264,0.0034487038547345544,1.0069212771446374,0.9931262976543068,5.239457043916255e+129,2.6287631898101623e+129,2.6106938541060922e+129,False,False,False,225592,113185,112407,,,,,,,,,,,,,,,,,,,,,
53,53,0.5010180829725035,0.49898191702751304,0.002036165944990421,1.004080640751713,0.9959359432040656,1.6239605631963512e+132,8.13633608195583e+131,8.10326955000795e+131,False,False,False,197921,99162,98759,,,,,,,,,,,,,,,,,,,,,
54,54,0.5009327765552533,0.4990672234447436,0.0018655531105096909,1.0037380798074316,0.9962758413946509,5.022370998513982e+134,2.5158702491761888e+134,2.5065007493377774e+134,False,False,False,173139,86731,86408,,,,,,,,,,,,,,,,,,,,,
